season,stage,round,team,points,position,goal_diff
2021/22,regular,24,Bnei Sakhnin,36,5,-3
2021/22,regular,24,Hapoel Hadera,36,6,-3
2021/22,regular,24,Hapoel Tel Aviv,34,7,4
2021/22,regular,24,Hapoel Haifa,30,8,-1
2021/22,regular,24,Kiryat Shmona,30,9,-3
2021/22,regular,24,FC Ashdod,27,10,-13
2021/22,regular,24,B. Jerusalem,22,11,-10
2021/22,regular,24,H. Jerusalem,20,12,-16
2021/22,regular,24,H. Nof HaGalil,19,13,-23
2021/22,regular,24,M. Petah Tikva,18,14,-10
2021/22,regular,25,Maccabi Haifa,56,1,42
2021/22,regular,25,H. Beer Sheva,52,2,20
2021/22,regular,25,M. Tel Aviv,50,3,15
2021/22,regular,25,Maccabi Netanya,39,4,7
2021/22,regular,25,Bnei Sakhnin,39,5,-2
2021/22,regular,25,Hapoel Tel Aviv,37,6,5
2021/22,regular,25,Hapoel Hadera,36,7,-4
2021/22,regular,25,Hapoel Haifa,30,8,-3
2021/22,regular,25,Kiryat Shmona,30,9,-5
2021/22,regular,25,FC Ashdod,27,10,-14
2021/22,regular,25,B. Jerusalem,22,11,-12
2021/22,regular,25,M. Petah Tikva,21,12,-9
2021/22,regular,25,H. Jerusalem,20,13,-17
2021/22,regular,25,H. Nof HaGalil,20,14,-23
2021/22,regular,26,Maccabi Haifa,59,1,43
2021/22,regular,26,H. Beer Sheva,55,2,22
2021/22,regular,26,M. Tel Aviv,53,3,17
2021/22,regular,26,Bnei Sakhnin,42,4,-1
2021/22,regular,26,Maccabi Netanya,40,5,7
2021/22,regular,26,Hapoel Tel Aviv,38,6,5
2021/22,regular,26,Hapoel Hadera,36,7,-6
2021/22,regular,26,Kiryat Shmona,33,8,-3
2021/22,regular,26,Hapoel Haifa,30,9,-4
2021/22,regular,26,FC Ashdod,27,10,-16
2021/22,regular,26,H. Jerusalem,23,11,-16
2021/22,regular,26,B. Jerusalem,22,12,-13
2021/22,regular,26,M. Petah Tikva,21,13,-10
2021/22,regular,26,H. Nof HaGalil,20,14,-25
2022/23,regular,1,M. Tel Aviv,3,1,5
2022/23,regular,1,Maccabi Netanya,3,2,3
2022/23,regular,1,Hapoel Haifa,3,3,2
2022/23,regular,1,Kiryat Shmona,3,3,2
2022/23,regular,1,FC Ashdod,3,5,1
2022/23,regular,1,Maccabi Haifa,3,6,1
2022/23,regular,1,H. Jerusalem,1,7,0
2022/23,regular,1,Hapoel Hadera,1,7,0
2022/23,regular,1,H. Beer Sheva,0,9,-1
2022/23,regular,1,Bnei Sakhnin,0,10,-1
2022/23,regular,1,Hapoel Tel Aviv,0,11,-2
2022/23,regular,1,Ness Ziona,0,11,-2
2022/23,regular,1,B. Jerusalem,0,13,-3
2022/23,regular,1,M. Bnei Reineh,0,14,-5
2022/23,regular,2,M. Tel Aviv,6,1,11
2022/23,regular,2,Maccabi Haifa,6,2,4
2022/23,regular,2,FC Ashdod,6,3,2
2022/23,regular,2,Hapoel Haifa,4,4,2
2022/23,regular,2,Kiryat Shmona,4,4,2
2022/23,regular,2,H. Beer Sheva,3,6,4
2022/23,regular,2,Bnei Sakhnin,3,7,1
2022/23,regular,2,Maccabi Netanya,3,8,0
2022/23,regular,2,H. Jerusalem,2,9,0
2022/23,regular,2,M. Bnei Reineh,1,10,-5
2022/23,regular,2,Hapoel Hadera,1,11,-6
2022/23,regular,2,Ness Ziona,0,12,-3
2022/23,regular,2,Hapoel Tel Aviv,0,13,-4
2022/23,regular,2,B. Jerusalem,0,14,-8
2022/23,regular,3,M. Tel Aviv,9,1,13
2022/23,regular,3,Maccabi Haifa,9,2,5
2022/23,regular,3,Bnei Sakhnin,6,3,2
2022/23,regular,3,FC Ashdod,6,4,-1
2022/23,regular,3,H. Jerusalem,5,5,3
2022/23,regular,3,Hapoel Haifa,4,6,1
2022/23,regular,3,Kiryat Shmona,4,7,0
2022/23,regular,3,Hapoel Hadera,4,8,-5
2022/23,regular,3,H. Beer Sheva,3,9,3
2022/23,regular,3,Maccabi Netanya,3,10,-2
2022/23,regular,3,Hapoel Tel Aviv,3,11,-2
2022/23,regular,3,B. Jerusalem,3,12,-5
2022/23,regular,3,M. Bnei Reineh,1,13,-6
2022/23,regular,3,Ness Ziona,0,14,-6
2022/23,regular,4,Maccabi Haifa,12,1,7
2022/23,regular,4,M. Tel Aviv,10,2,13
2022/23,regular,4,H. Jerusalem,8,3,4
2022/23,regular,4,Bnei Sakhnin,7,4,2
2022/23,regular,4,FC Ashdod,7,5,-1
2022/23,regular,4,H. Beer Sheva,6,6,4
2022/23,regular,4,Hapoel Haifa,5,7,1
2022/23,regular,4,Kiryat Shmona,5,8,0
2022/23,regular,4,Hapoel Hadera,5,9,-5
2022/23,regular,4,Maccabi Netanya,4,10,-2
2022/23,regular,4,Hapoel Tel Aviv,3,11,-3
2022/23,regular,4,B. Jerusalem,3,12,-6
2022/23,regular,4,M. Bnei Reineh,2,13,-6
2022/23,regular,4,Ness Ziona,0,14,-8
2022/23,regular,5,M. Tel Aviv,13,1,17
2022/23,regular,5,Maccabi Haifa,12,2,4
2022/23,regular,5,H. Jerusalem,11,3,7
2022/23,regular,5,H. Beer Sheva,9,4,5
2022/23,regular,5,FC Ashdod,8,5,-1
2022/23,regular,5,Bnei Sakhnin,7,6,1
2022/23,regular,5,Hapoel Haifa,6,7,1
2022/23,regular,5,Kiryat Shmona,6,8,0
2022/23,regular,5,Hapoel Hadera,6,9,-5
2022/23,regular,5,Maccabi Netanya,5,10,-2
2022/23,regular,5,Hapoel Tel Aviv,3,11,-4
2022/23,regular,5,M. Bnei Reineh,3,12,-6
2022/23,regular,5,Ness Ziona,3,13,-7
2022/23,regular,5,B. Jerusalem,3,14,-10
2022/23,regular,6,Maccabi Haifa,15,1,6
2022/23,regular,6,H. Jerusalem,14,2,9
2022/23,regular,6,M. Tel Aviv,13,3,15
2022/23,regular,6,H. Beer Sheva,12,4,6
2022/23,regular,6,Bnei Sakhnin,10,5,3
2022/23,regular,6,FC Ashdod,9,6,-1
2022/23,regular,6,Hapoel Haifa,7,7,1
2022/23,regular,6,Kiryat Shmona,7,8,0
2022/23,regular,6,Hapoel Hadera,7,9,-5
2022/23,regular,6,M. Bnei Reineh,6,10,-5
2022/23,regular,6,Maccabi Netanya,5,11,-3
2022/23,regular,6,Hapoel Tel Aviv,3,12,-6
2022/23,regular,6,Ness Ziona,3,13,-9
2022/23,regular,6,B. Jerusalem,3,14,-11
2022/23,regular,7,M. Tel Aviv,16,1,18
2022/23,regular,7,Maccabi Haifa,15,2,5
2022/23,regular,7,H. Jerusalem,14,3,8
2022/23,regular,7,H. Beer Sheva,13,4,6
2022/23,regular,7,Bnei Sakhnin,13,5,4
2022/23,regular,7,FC Ashdod,10,6,-1
2022/23,regular,7,Hapoel Hadera,10,7,-4
2022/23,regular,7,M. Bnei Reineh,9,8,-4
2022/23,regular,7,Hapoel Haifa,8,9,1
2022/23,regular,7,Kiryat Shmona,8,10,0
2022/23,regular,7,Maccabi Netanya,6,11,-3
2022/23,regular,7,Ness Ziona,4,12,-9
2022/23,regular,7,Hapoel Tel Aviv,3,13,-9
2022/23,regular,7,B. Jerusalem,3,14,-12
2022/23,regular,8,M. Tel Aviv,19,1,19
2022/23,regular,8,Maccabi Haifa,18,2,6
2022/23,regular,8,H. Jerusalem,17,3,10
2022/23,regular,8,H. Beer Sheva,14,4,6
2022/23,regular,8,FC Ashdod,13,5,3
2022/23,regular,8,Bnei Sakhnin,13,6,3
2022/23,regular,8,Hapoel Hadera,10,7,-5
2022/23,regular,8,M. Bnei Reineh,9,8,-6
2022/23,regular,8,Kiryat Shmona,8,9,-2
2022/23,regular,8,Hapoel Haifa,8,10,-3
2022/23,regular,8,Maccabi Netanya,6,11,-5
2022/23,regular,8,Hapoel Tel Aviv,6,12,-7
2022/23,regular,8,B. Jerusalem,6,13,-10
2022/23,regular,8,Ness Ziona,5,14,-9
2022/23,regular,9,M. Tel Aviv,22,1,22
2022/23,regular,9,Maccabi Haifa,21,2,7
2022/23,regular,9,H. Beer Sheva,17,3,9
2022/23,regular,9,H. Jerusalem,17,4,7
2022/23,regular,9,FC Ashdod,13,5,1
2022/23,regular,9,Bnei Sakhnin,13,6,1
2022/23,regular,9,M. Bnei Reineh,12,7,-4
2022/23,regular,9,Hapoel Hadera,11,8,-5
2022/23,regular,9,B. Jerusalem,9,9,-8
2022/23,regular,9,Kiryat Shmona,8,10,-3
2022/23,regular,9,Hapoel Haifa,8,11,-4
2022/23,regular,9,Ness Ziona,8,12,-8
2022/23,regular,9,Hapoel Tel Aviv,7,13,-7
2022/23,regular,9,Maccabi Netanya,6,14,-8
2022/23,regular,10,Maccabi Haifa,24,1,9
2022/23,regular,10,M. Tel Aviv,22,2,20
2022/23,regular,10,H. Beer Sheva,20,3,11
2022/23,regular,10,H. Jerusalem,20,4,9
2022/23,regular,10,Hapoel Hadera,14,5,-2
2022/23,regular,10,FC Ashdod,13,6,-1
2022/23,regular,10,Bnei Sakhnin,13,7,-2
2022/23,regular,10,M. Bnei Reineh,12,8,-5
2022/23,regular,10,Hapoel Tel Aviv,10,9,-6
2022/23,regular,10,B. Jerusalem,10,10,-8
2022/23,regular,10,Hapoel Haifa,9,11,-4
2022/23,regular,10,Maccabi Netanya,9,12,-7
2022/23,regular,10,Kiryat Shmona,8,13,-4
2022/23,regular,10,Ness Ziona,8,14,-10
2022/23,regular,11,Maccabi Haifa,27,1,12
2022/23,regular,11,M. Tel Aviv,23,2,20
2022/23,regular,11,H. Beer Sheva,23,3,14
2022/23,regular,11,H. Jerusalem,20,4,8
2022/23,regular,11,Hapoel Hadera,17,5,0
2022/23,regular,11,FC Ashdod,16,6,0
2022/23,regular,11,Bnei Sakhnin,14,7,-2
2022/23,regular,11,Hapoel Haifa,12,8,-3
2022/23,regular,11,M. Bnei Reineh,12,9,-8
2022/23,regular,11,Hapoel Tel Aviv,10,10,-7
2022/23,regular,11,B. Jerusalem,10,11,-11
2022/23,regular,11,Kiryat Shmona,9,12,-4
2022/23,regular,11,Maccabi Netanya,9,13,-9
2022/23,regular,11,Ness Ziona,9,14,-10
2022/23,regular,12,Maccabi Haifa,30,1,13
2022/23,regular,12,M. Tel Aviv,26,2,23
2022/23,regular,12,H. Beer Sheva,26,3,17
2022/23,regular,12,H. Jerusalem,20,4,5
2022/23,regular,12,FC Ashdod,17,5,0
2022/23,regular,12,Hapoel Hadera,17,6,-3
2022/23,regular,12,Bnei Sakhnin,15,7,-2
2022/23,regular,12,Hapoel Tel Aviv,13,8,-6
2022/23,regular,12,M. Bnei Reineh,13,9,-8
2022/23,regular,12,Hapoel Haifa,12,10,-4
2022/23,regular,12,Maccabi Netanya,12,11,-8
2022/23,regular,12,Ness Ziona,10,12,-10
2022/23,regular,12,B. Jerusalem,10,13,-12
2022/23,regular,12,Kiryat Shmona,9,14,-5
2022/23,regular,13,Maccabi Haifa,33,1,16
2022/23,regular,13,M. Tel Aviv,29,2,24
2022/23,regular,13,H. Beer Sheva,29,3,19
2022/23,regular,13,H. Jerusalem,23,4,7
2022/23,regular,13,Hapoel Hadera,18,5,-3
2022/23,regular,13,FC Ashdod,17,6,-1
2022/23,regular,13,Bnei Sakhnin,15,7,-3
2022/23,regular,13,Maccabi Netanya,15,8,-7
2022/23,regular,13,Hapoel Tel Aviv,13,9,-9
2022/23,regular,13,M. Bnei Reineh,13,10,-10
2022/23,regular,13,B. Jerusalem,13,11,-11
2022/23,regular,13,Hapoel Haifa,12,12,-5
2022/23,regular,13,Ness Ziona,11,13,-10
2022/23,regular,13,Kiryat Shmona,9,14,-7
2022/23,regular,14,Maccabi Haifa,36,1,18
2022/23,regular,14,M. Tel Aviv,32,2,26
2022/23,regular,14,H. Beer Sheva,32,3,20
2022/23,regular,14,H. Jerusalem,24,4,7
2022/23,regular,14,Hapoel Hadera,19,5,-3
2022/23,regular,14,FC Ashdod,17,6,-2
2022/23,regular,14,B. Jerusalem,16,7,-8
2022/23,regular,14,Bnei Sakhnin,15,8,-5
2022/23,regular,14,Maccabi Netanya,15,9,-10
2022/23,regular,14,Hapoel Tel Aviv,14,10,-9
2022/23,regular,14,Hapoel Haifa,13,11,-5
2022/23,regular,14,M. Bnei Reineh,13,12,-12
2022/23,regular,14,Ness Ziona,12,13,-10
2022/23,regular,14,Kiryat Shmona,10,14,-7
2022/23,regular,15,Maccabi Haifa,39,1,20
2022/23,regular,15,M. Tel Aviv,35,2,31
2022/23,regular,15,H. Beer Sheva,35,3,21
2022/23,regular,15,H. Jerusalem,25,4,7
2022/23,regular,15,Hapoel Hadera,19,5,-8
2022/23,regular,15,FC Ashdod,17,6,-4
2022/23,regular,15,Bnei Sakhnin,16,7,-5
2022/23,regular,15,B. Jerusalem,16,8,-9
2022/23,regular,15,Ness Ziona,15,9,-8
2022/23,regular,15,Hapoel Tel Aviv,15,10,-9
2022/23,regular,15,Maccabi Netanya,15,11,-12
2022/23,regular,15,Hapoel Haifa,14,12,-5
2022/23,regular,15,M. Bnei Reineh,14,13,-12
2022/23,regular,15,Kiryat Shmona,11,14,-7
2022/23,regular,16,Maccabi Haifa,42,1,22
2022/23,regular,16,M. Tel Aviv,36,2,31
2022/23,regular,16,H. Beer Sheva,35,3,19
2022/23,regular,16,H. Jerusalem,26,4,7
2022/23,regular,16,Hapoel Hadera,20,5,-8
2022/23,regular,16,B. Jerusalem,19,6,-8
2022/23,regular,16,FC Ashdod,18,7,-4
2022/23,regular,16,Hapoel Haifa,17,8,-4
2022/23,regular,16,Bnei Sakhnin,16,9,-6
2022/23,regular,16,Hapoel Tel Aviv,16,10,-9
2022/23,regular,16,Maccabi Netanya,16,11,-12
2022/23,regular,16,Ness Ziona,15,12,-9
2022/23,regular,16,M. Bnei Reineh,15,13,-12
2022/23,regular,16,Kiryat Shmona,12,14,-7
2022/23,regular,17,Maccabi Haifa,45,1,24
2022/23,regular,17,M. Tel Aviv,39,2,34
2022/23,regular,17,H. Beer Sheva,38,3,25
2022/23,regular,17,H. Jerusalem,27,4,7
2022/23,regular,17,Hapoel Haifa,20,5,-1
2022/23,regular,17,B. Jerusalem,20,6,-8
2022/23,regular,17,Hapoel Hadera,20,7,-11
2022/23,regular,17,FC Ashdod,18,8,-7
2022/23,regular,17,Bnei Sakhnin,17,9,-6
2022/23,regular,17,Maccabi Netanya,17,10,-12
2022/23,regular,17,Hapoel Tel Aviv,16,11,-15
2022/23,regular,17,Kiryat Shmona,15,12,-6
2022/23,regular,17,Ness Ziona,15,13,-11
2022/23,regular,17,M. Bnei Reineh,15,14,-13
2022/23,regular,18,Maccabi Haifa,48,1,25
2022/23,regular,18,H. Beer Sheva,41,2,26
2022/23,regular,18,M. Tel Aviv,40,3,34
2022/23,regular,18,H. Jerusalem,27,4,6
2022/23,regular,18,FC Ashdod,21,5,-4
2022/23,regular,18,B. Jerusalem,21,6,-8
2022/23,regular,18,Hapoel Hadera,21,7,-11
2022/23,regular,18,Hapoel Haifa,20,8,-2
2022/23,regular,18,Maccabi Netanya,20,9,-11
2022/23,regular,18,Bnei Sakhnin,17,10,-7
2022/23,regular,18,Hapoel Tel Aviv,17,11,-15
2022/23,regular,18,Kiryat Shmona,16,12,-6
2022/23,regular,18,Ness Ziona,16,13,-11
2022/23,regular,18,M. Bnei Reineh,15,14,-16
2022/23,regular,19,Maccabi Haifa,48,1,22
2022/23,regular,19,M. Tel Aviv,43,2,37
2022/23,regular,19,H. Beer Sheva,42,3,26
2022/23,regular,19,H. Jerusalem,28,4,6
2022/23,regular,19,FC Ashdod,24,5,-2
2022/23,regular,19,B. Jerusalem,24,6,-6
2022/23,regular,19,Hapoel Haifa,23,7,-1
2022/23,regular,19,Maccabi Netanya,21,8,-11
2022/23,regular,19,Hapoel Hadera,21,9,-13
2022/23,regular,19,Bnei Sakhnin,18,10,-7
2022/23,regular,19,Hapoel Tel Aviv,18,11,-15
2022/23,regular,19,Ness Ziona,17,12,-11
2022/23,regular,19,Kiryat Shmona,16,13,-7
2022/23,regular,19,M. Bnei Reineh,15,14,-18
2022/23,regular,20,Maccabi Haifa,49,1,22
2022/23,regular,20,H. Beer Sheva,45,2,27
2022/23,regular,20,M. Tel Aviv,44,3,37
2022/23,regular,20,H. Jerusalem,28,4,5
2022/23,regular,20,FC Ashdod,25,5,-2
2022/23,regular,20,B. Jerusalem,24,6,-8
2022/23,regular,20,Maccabi Netanya,24,7,-8
2022/23,regular,20,Hapoel Hadera,24,8,-11
2022/23,regular,20,Hapoel Haifa,23,9,-2
2022/23,regular,20,Bnei Sakhnin,21,10,-6
2022/23,regular,20,Hapoel Tel Aviv,19,11,-15
2022/23,regular,20,Kiryat Shmona,17,12,-7
2022/23,regular,20,Ness Ziona,17,13,-14
2022/23,regular,20,M. Bnei Reineh,16,14,-18
2022/23,regular,21,Maccabi Haifa,50,1,22
2022/23,regular,21,H. Beer Sheva,48,2,28
2022/23,regular,21,M. Tel Aviv,45,3,37
2022/23,regular,21,H. Jerusalem,28,4,3
2022/23,regular,21,B. Jerusalem,27,5,-5
2022/23,regular,21,Maccabi Netanya,27,6,-6
2022/23,regular,21,FC Ashdod,26,7,-2
2022/23,regular,21,Hapoel Hadera,25,8,-11
2022/23,regular,21,Hapoel Haifa,24,9,-2
2022/23,regular,21,Bnei Sakhnin,22,10,-6
2022/23,regular,21,Hapoel Tel Aviv,20,11,-15
2022/23,regular,21,Kiryat Shmona,17,12,-10
2022/23,regular,21,Ness Ziona,17,13,-15
2022/23,regular,21,M. Bnei Reineh,17,14,-18
2022/23,regular,22,Maccabi Haifa,53,1,24
2022/23,regular,22,H. Beer Sheva,49,2,28
2022/23,regular,22,M. Tel Aviv,45,3,36
2022/23,regular,22,B. Jerusalem,30,4,-4
2022/23,regular,22,Maccabi Netanya,30,5,-5
2022/23,regular,22,H. Jerusalem,29,6,3
2022/23,regular,22,Hapoel Haifa,27,7,0
2022/23,regular,22,FC Ashdod,26,8,-3
2022/23,regular,22,Hapoel Hadera,26,9,-11
2022/23,regular,22,Bnei Sakhnin,23,10,-6
2022/23,regular,22,Hapoel Tel Aviv,21,11,-15
2022/23,regular,22,M. Bnei Reineh,18,12,-18
2022/23,regular,22,Kiryat Shmona,17,13,-12
2022/23,regular,22,Ness Ziona,17,14,-17
2022/23,regular,23,Maccabi Haifa,53,1,22
2022/23,regular,23,H. Beer Sheva,49,2,27
2022/23,regular,23,M. Tel Aviv,48,3,37
2022/23,regular,23,Maccabi Netanya,33,4,-4
2022/23,regular,23,H. Jerusalem,32,5,4
2022/23,regular,23,B. Jerusalem,31,6,-4
2022/23,regular,23,FC Ashdod,29,7,-1
2022/23,regular,23,Hapoel Haifa,28,8,0
2022/23,regular,23,Bnei Sakhnin,26,9,-4
2022/23,regular,23,Hapoel Hadera,26,10,-13
2022/23,regular,23,Hapoel Tel Aviv,24,11,-14
2022/23,regular,23,M. Bnei Reineh,18,12,-19
2022/23,regular,23,Kiryat Shmona,17,13,-13
2022/23,regular,23,Ness Ziona,17,14,-18
2022/23,regular,24,Maccabi Haifa,56,1,23
2022/23,regular,24,H. Beer Sheva,52,2,29
2022/23,regular,24,M. Tel Aviv,51,3,39
2022/23,regular,24,Maccabi Netanya,36,4,-3
2022/23,regular,24,H. Jerusalem,33,5,4
2022/23,regular,24,FC Ashdod,32,6,0
2022/23,regular,24,B. Jerusalem,31,7,-5
2022/23,regular,24,Hapoel Haifa,29,8,0
2022/23,regular,24,Bnei Sakhnin,26,9,-6
2022/23,regular,24,Hapoel Hadera,26,10,-14
2022/23,regular,24,Hapoel Tel Aviv,24,11,-15
2022/23,regular,24,Kiryat Shmona,20,12,-11
2022/23,regular,24,M. Bnei Reineh,18,13,-21
2022/23,regular,24,Ness Ziona,17,14,-20
2022/23,regular,25,Maccabi Haifa,59,1,26
2022/23,regular,25,H. Beer Sheva,55,2,32
2022/23,regular,25,M. Tel Aviv,51,3,38
2022/23,regular,25,Maccabi Netanya,37,4,-3
2022/23,regular,25,H. Jerusalem,36,5,5
2022/23,regular,25,FC Ashdod,33,6,0
2022/23,regular,25,B. Jerusalem,31,7,-7
2022/23,regular,25,Hapoel Haifa,29,8,-3
2022/23,regular,25,Bnei Sakhnin,27,9,-6
2022/23,regular,25,Hapoel Tel Aviv,27,10,-13
2022/23,regular,25,Hapoel Hadera,26,11,-17
2022/23,regular,25,Kiryat Shmona,21,12,-11
2022/23,regular,25,M. Bnei Reineh,21,13,-20
2022/23,regular,25,Ness Ziona,17,14,-21
2022/23,regular,26,Maccabi Haifa,62,1,27
2022/23,regular,26,H. Beer Sheva,58,2,33
2022/23,regular,26,M. Tel Aviv,52,3,38
2022/23,regular,26,Maccabi Netanya,37,4,-5
2022/23,regular,26,H. Jerusalem,36,5,4
2022/23,regular,26,FC Ashdod,36,6,2
2022/23,regular,26,B. Jerusalem,31,7,-9
2022/23,regular,26,Hapoel Haifa,30,8,-3
2022/23,regular,26,Bnei Sakhnin,30,9,-4
2022/23,regular,26,Hapoel Hadera,29,10,-15
2022/23,regular,26,Hapoel Tel Aviv,27,11,-14
2022/23,regular,26,M. Bnei Reineh,24,12,-19
2022/23,regular,26,Kiryat Shmona,21,13,-12
2022/23,regular,26,Ness Ziona,17,14,-23
2023/24,regular,1,M. Tel Aviv,3,1,3
2023/24,regular,1,H. Beer Sheva,3,2,3
2023/24,regular,1,Hapoel Haifa,3,3,1
2023/24,regular,1,Maccabi Haifa,1,4,1
2023/24,regular,1,H. Jerusalem,1,5,0
2023/24,regular,1,M. Bnei Reineh,1,5,0
2023/24,regular,1,M. Petah Tikva,1,5,0
2023/24,regular,1,Maccabi Netanya,1,5,0
2023/24,regular,1,Bnei Sakhnin,0,9,0
2023/24,regular,1,Hapoel Tel Aviv,0,9,0
2023/24,regular,1,H. Petah Tikva,0,11,-1
2023/24,regular,1,FC Ashdod,0,12,-3
2023/24,regular,1,Hapoel Hadera,0,13,-3
2023/24,regular,1,B. Jerusalem,-5,14,-1
2023/24,regular,2,M. Tel Aviv,6,1,6
2023/24,regular,2,H. Beer Sheva,4,2,3
2023/24,regular,2,Maccabi Haifa,4,3,2
2023/24,regular,2,Hapoel Haifa,4,4,1
2023/24,regular,2,Hapoel Tel Aviv,3,5,2
2023/24,regular,2,M. Petah Tikva,2,6,0
2023/24,regular,2,M. Bnei Reineh,2,7,0
2023/24,regular,2,Bnei Sakhnin,1,8,0
2023/24,regular,2,H. Jerusalem,1,9,-1
2023/24,regular,2,H. Petah Tikva,1,9,-1
2023/24,regular,2,Maccabi Netanya,1,11,-2
2023/24,regular,2,FC Ashdod,0,12,-4
2023/24,regular,2,Hapoel Hadera,0,13,-6
2023/24,regular,2,B. Jerusalem,-2,14,0
2023/24,regular,3,M. Tel Aviv,7,1,6
2023/24,regular,3,Hapoel Haifa,7,2,3
2023/24,regular,3,H. Beer Sheva,5,3,3
2023/24,regular,3,M. Petah Tikva,5,4,1
2023/24,regular,3,Hapoel Tel Aviv,4,5,2
2023/24,regular,3,Maccabi Haifa,4,6,1
2023/24,regular,3,Maccabi Netanya,4,7,1
2023/24,regular,3,Bnei Sakhnin,4,8,1
2023/24,regular,3,M. Bnei Reineh,3,9,0
2023/24,regular,3,B. Jerusalem,1,10,2
2023/24,regular,3,H. Jerusalem,1,11,-2
2023/24,regular,3,H. Petah Tikva,1,12,-4
2023/24,regular,3,FC Ashdod,0,13,-6
2023/24,regular,3,Hapoel Hadera,0,14,-8
2023/24,regular,4,M. Tel Aviv,10,1,11
2023/24,regular,4,Hapoel Haifa,10,2,4
2023/24,regular,4,M. Petah Tikva,6,3,1
2023/24,regular,4,M. Bnei Reineh,6,4,1
2023/24,regular,4,H. Beer Sheva,5,5,2
2023/24,regular,4,Maccabi Haifa,5,6,1
2023/24,regular,4,Maccabi Netanya,5,7,1
2023/24,regular,4,Bnei Sakhnin,5,8,1
2023/24,regular,4,H. Petah Tikva,4,9,-3
2023/24,regular,4,Hapoel Tel Aviv,4,10,-3
2023/24,regular,4,H. Jerusalem,2,11,-2
2023/24,regular,4,B. Jerusalem,1,12,1
2023/24,regular,4,FC Ashdod,1,13,-6
2023/24,regular,4,Hapoel Hadera,0,14,-9
2023/24,regular,5,M. Tel Aviv,13,1,13
2023/24,regular,5,Hapoel Haifa,10,2,3
2023/24,regular,5,M. Petah Tikva,9,3,5
2023/24,regular,5,M. Bnei Reineh,9,4,2
2023/24,regular,5,H. Beer Sheva,8,5,5
2023/24,regular,5,Maccabi Haifa,8,6,2
2023/24,regular,5,Hapoel Tel Aviv,7,7,0
2023/24,regular,5,Maccabi Netanya,5,8,0
2023/24,regular,5,Bnei Sakhnin,5,9,-3
2023/24,regular,5,H. Petah Tikva,4,10,-5
2023/24,regular,5,Hapoel Hadera,3,11,-8
2023/24,regular,5,H. Jerusalem,2,12,-5
2023/24,regular,5,B. Jerusalem,1,13,-2
2023/24,regular,5,FC Ashdod,1,14,-7
2023/24,regular,6,M. Tel Aviv,16,1,14
2023/24,regular,6,Hapoel Haifa,13,2,4
2023/24,regular,6,Maccabi Haifa,11,3,3
2023/24,regular,6,M. Bnei Reineh,10,4,2
2023/24,regular,6,M. Petah Tikva,9,5,2
2023/24,regular,6,H. Beer Sheva,8,6,4
2023/24,regular,6,Hapoel Tel Aviv,7,7,-1
2023/24,regular,6,H. Petah Tikva,7,8,-4
2023/24,regular,6,Maccabi Netanya,6,9,0
2023/24,regular,6,Bnei Sakhnin,6,10,-3
2023/24,regular,6,Hapoel Hadera,6,11,-5
2023/24,regular,6,H. Jerusalem,2,12,-6
2023/24,regular,6,FC Ashdod,2,13,-7
2023/24,regular,6,B. Jerusalem,1,14,-3
2023/24,regular,7,M. Tel Aviv,16,1,13
2023/24,regular,7,Maccabi Haifa,14,2,4
2023/24,regular,7,Hapoel Haifa,14,3,4
2023/24,regular,7,M. Bnei Reineh,13,4,4
2023/24,regular,7,M. Petah Tikva,12,5,3
2023/24,regular,7,Bnei Sakhnin,9,6,-2
2023/24,regular,7,H. Beer Sheva,8,7,3
2023/24,regular,7,H. Petah Tikva,8,8,-4
2023/24,regular,7,Hapoel Tel Aviv,7,9,-2
2023/24,regular,7,Maccabi Netanya,6,10,-1
2023/24,regular,7,Hapoel Hadera,6,11,-7
2023/24,regular,7,FC Ashdod,5,12,-6
2023/24,regular,7,B. Jerusalem,4,13,-2
2023/24,regular,7,H. Jerusalem,2,14,-7
2023/24,regular,8,M. Tel Aviv,19,1,14
2023/24,regular,8,Hapoel Haifa,17,2,5
2023/24,regular,8,M. Bnei Reineh,16,3,7
2023/24,regular,8,Maccabi Haifa,15,4,4
2023/24,regular,8,M. Petah Tikva,12,5,0
2023/24,regular,8,Maccabi Netanya,9,6,0
2023/24,regular,8,Bnei Sakhnin,9,7,-3
2023/24,regular,8,H. Petah Tikva,9,8,-4
2023/24,regular,8,H. Beer Sheva,8,9,2
2023/24,regular,8,Hapoel Tel Aviv,8,10,-2
2023/24,regular,8,Hapoel Hadera,7,11,-7
2023/24,regular,8,FC Ashdod,6,12,-6
2023/24,regular,8,B. Jerusalem,5,13,-2
2023/24,regular,8,H. Jerusalem,2,14,-8
2023/24,regular,9,M. Tel Aviv,22,1,15
2023/24,regular,9,Maccabi Haifa,18,2,7
2023/24,regular,9,Hapoel Haifa,17,3,2
2023/24,regular,9,M. Bnei Reineh,16,4,6
2023/24,regular,9,M. Petah Tikva,12,5,-3
2023/24,regular,9,H. Beer Sheva,11,6,5
2023/24,regular,9,Hapoel Tel Aviv,11,7,-1
2023/24,regular,9,Bnei Sakhnin,10,8,-3
2023/24,regular,9,Hapoel Hadera,10,9,-6
2023/24,regular,9,Maccabi Netanya,9,10,-1
2023/24,regular,9,FC Ashdod,9,11,-4
2023/24,regular,9,H. Petah Tikva,9,12,-5
